18/02/2021;642;A;TRY;0,77610000;0,77720000;6,97870000;6,98760000
18/02/2021;660;A;PEN;1,48530000;1,48610000;3,64980000;3,65130000
18/02/2021;665;A;BTN;0,07472000;0,07474000;72,57100000;72,58500000
18/02/2021;670;A;MRO;0,01511000;0,01524000;356,00000000;359,00000000
18/02/2021;671;A;MRU;0,14980000;0,15150000;35,80000000;36,20000000
18/02/2021;680;B;TOP;2,29240000;2,43910000;0,42270000;0,44970000
18/02/2021;685;A;MOP;0,67850000;0,67920000;7,98500000;7,99300000
18/02/2021;706;A;ARS;0,06090000;0,06091000;89,04000000;89,05000000
18/02/2021;715;A;CLP;0,00763100;0,00763500;710,38000000;710,68000000
18/02/2021;720;A;COP;0,00153000;0,00153200;3539,56000000;3543,56000000
18/02/2021;725;A;CUP;0,22600000;0,22600000;24,00000000;24,00000000
18/02/2021;730;A;DOP;0,09355000;0,09376000;57,85000000;57,97000000
18/02/2021;735;A;PHP;0,11160000;0,11170000;48,55600000;48,57600000
18/02/2021;741;A;MXN;0,26560000;0,26570000;20,41000000;20,42000000
18/02/2021;745;A;UYU;0,12660000;0,12670000;42,80000000;42,84000000
18/02/2021;755;B;BWP;0,49780000;0,50330000;0,09180000;0,09280000
18/02/2021;760;A;MWK;0,00686800;0,00704800;769,60000000;789,60000000
18/02/2021;766;A;ZMW;0,25040000;0,25100000;21,60500000;21,65500000
18/02/2021;770;A;GTQ;0,70070000;0,70440000;7,70000000;7,74000000
18/02/2021;775;A;MMK;0,00381900;0,00387400;1400,00000000;1420,00000000
18/02/2021;778;B;PGK;1,50490000;1,54580000;0,27750000;0,28500000
18/02/2021;779;A;HRK;0,86410000;0,86500000;6,27010000;6,27630000
18/02/2021;780;A;LAK;0,00057940;0,00058070;9340,00000000;9360,00000000
18/02/2021;785;A;ZAR;0,37010000;0,37040000;14,64150000;14,65190000
18/02/2021;795;A;CNY;0,83570000;0,83610000;6,48690000;6,48950000
18/02/2021;796;A;CNH;0,83820000;0,83860000;6,46780000;6,46980000
18/02/2021;800;A;QAR;1,48910000;1,49010000;3,64000000;3,64200000
18/02/2021;805;A;OMR;14,08260000;14,09150000;0,38490000;0,38510000
18/02/2021;810;A;YER;0,02105000;0,02190000;247,65000000;257,65000000
18/02/2021;815;A;IRR;0,00012910;0,00012910;42000,00000000;42000,00000000
18/02/2021;820;A;SAR;1,44580000;1,44620000;3,75050000;3,75090000
18/02/2021;825;A;KHR;0,00133000;0,00133700;4058,00000000;4078,00000000
18/02/2021;828;A;MYR;1,34100000;1,34250000;4,04000000;4,04400000
